,Clicks,Impressions,inquiry_requests_count,bid_count,on_artsy,search_volume,artist_slug,domain,gallery_tier,lead_id,account_id,min_distance_to_art_city,partner_on_artsy
961,,,0.0,0.0,1.0,2750.0,21,californiapaintings.com,,,,3217.2964301211628,False
967,,,0.0,0.0,1.0,530.0,25,calsk8.com,,00QC000001k6hNlMAI,,3217.2964301211628,False
977,,,58.0,60.0,2.0,1120.0,16,canadianart.ca,,00QC000001eiz3GMAQ,001C000001Un2IAIAZ,3674.1929454572382,False
981,,,36.0,0.0,3.0,3710.0,25,candacedwan.com,,00QC000001eivv8MAA,,3217.2964301211628,False
987,250.0,41809.0,43.0,2.0,1.0,48890.0,26,canthony.gallery,,,,3217.2964301211628,False
990,,,1.0,5.0,2.0,1190.0,25,capricehorn.com,,,,1.0712021827579772,False
1002,1409.0,23782.0,803.0,54.0,4.0,2480.0,19,carlfreedmangallery.com,,,,3217.2964301211628,False
1007,,,102.0,0.0,3.0,480.0,6,carlosvergara.art.br,,00QC000001ehQrhMAE,,3217.2964301211628,False
1009,541.0,22298.0,291.0,14.0,2.0,8100.0,25,carminhamacedo.com.br,,00QC000001k6hOHMAY,,3217.2964301211628,False
1016,,,151.0,0.0,1.0,1900.0,25,carpentier-galerie.de,,,,3217.2964301211628,False
1021,33979.0,1944442.0,9355.0,569.0,16.0,150430.0,25,cartazini.com,,00QC000001k6hOUMAY,,0.33277570016398605,False
1038,444.0,46764.0,308.0,5.0,1.0,9900.0,25,castlegallery.cnr.edu,,00QC000001k6gi3MAA,,3466.0328848174245,False
1041,8169.0,1273057.0,8667.0,1229.0,4.0,255320.0,25,catch-online.nl,,00QC000001k6hOkMAI,,3217.2964301211628,False
1042,,,6.0,0.0,1.0,260.0,25,caterhamgalleries.co.uk,,00QC000001k6hOnMAI,,17.773932006203847,False
1047,1901.0,168214.0,461.0,130.0,3.0,14800.0,14,catherinehouard.com,,00QC000001dv4GgMAI,001C000001Y551wIAB,3217.2964301211628,False
1062,,,0.0,0.0,1.0,110.0,17,cchapline.com,,00QC000001k6hOxMAI,,3217.2964301211628,False
1064,1531.0,88406.0,274.0,104.0,5.0,48380.0,25,cdailfineart.com,,,,3478.8083183071344,False
1065,1455.0,63720.0,1100.0,4.0,5.0,4880.0,25,cdsgallery.com,,,,3478.82332227488,False
1071,,,217.0,3.0,3.0,680.0,18,centre-cristel-editeur-art.com,,00QC000001k6fGLMAY,,3217.2964301211628,False
1072,1542.0,37743.0,79.0,4.0,2.0,480.0,7,centrea.org,,00QC000001ehWjAMAU,,3217.2964301211628,False
1074,487.0,29427.0,152.0,8.0,7.0,1000.0,15,centroartegracamorais.cm-braganca.pt,,00QC000001ej8wlMAA,,3217.2964301211628,False
1078,,,16.0,2.0,3.0,210.0,25,cercleoliviernouvellet.com,,00QC000001ejEHzMAM,,1.0158591320194919,False
1085,,,0.0,8.0,2.0,140.0,25,cfineart.com,,00QC000001k6glwMAA,,3217.2964301211628,False
1086,,,920.0,89.0,10.0,3330.0,25,cgb-galerie.fr,,00QC000001k6hP7MAI,,3217.2964301211628,False
1102,387.0,54386.0,47.0,6.0,1.0,14800.0,7,charlottefineart.com,,00QC000001eiz1nMAA,,3217.2964301211628,False
1104,2340.0,1662673.0,2999.0,443.0,9.0,112340.0,17,charraudeau.com,,,001C000001Y54isIAB,3217.2964301211628,False
1108,,,1.0,1.0,3.0,1070.0,23,chatham-kent.ca,,00QC000001k6fFIMAY,,3217.2964301211628,False
1112,,,0.0,0.0,1.0,260.0,17,chelseaframes.com,,00QC000001dvnjNMAQ,,3217.2964301211628,False
1114,304.0,5929.0,89.0,0.0,3.0,2760.0,25,chemouldkolkata.com,,,,3217.2964301211628,False
1116,2917.0,211177.0,1787.0,278.0,4.0,23900.0,7,cherrystonegallery.com,,,,3217.2964301211628,False
1118,,,8.0,0.0,1.0,590.0,25,chestnuthillgallery.com,,00QC000001eiuV4MAI,,3563.9657741927936,False
1119,272.0,5736.0,57.0,25.0,3.0,8030.0,25,chgcirca.com,,,,3217.2964301211628,False
1120,,,26.0,21.0,1.0,2790.0,20,chiaroscurogallery.com,,00QC000001k6hPPMAY,,5286.142112689035,False
1123,,,15.0,1.0,1.0,2070.0,25,chicagoartleasing.com,,00QC000001eibLNMAY,,3970.8153202401163,False
1124,291.0,4741.0,18.0,0.0,1.0,880.0,25,chicagoprintmakers.com,,00QC000001ehXL9MAM,,3217.2964301211628,False
1126,,,18.0,1.0,3.0,110.0,25,chimayotrading.com,,00QC000001k6fEqMAI,,3217.2964301211628,False
1129,1523.0,28569.0,483.0,64.0,4.0,2750.0,16,chinatodaygallery.com,,,,3217.2964301211628,False
1130,1336.0,40477.0,750.0,164.0,10.0,2210.0,28,chinesecontemporary.com,,00QC000001eiXZGMA2,,3217.2964301211628,False
1131,,,26.0,2.0,2.0,3370.0,25,chisholmgallery.com,,00QC000001bcboAMAQ,,3414.782181496843,False
1141,713.0,18817.0,224.0,40.0,2.0,42150.0,13,christinaray.com,,,,3217.2964301211628,False
1149,,,0.0,0.0,1.0,720.0,15,ciis.edu,,00QC000001eg2UaMAI,,4826.818448934722,False
1153,,,4.0,3.0,1.0,970.0,25,cinnabarart.com,,00QC000001k6hSlMAI,,3217.2964301211628,False
1154,305.0,10392.0,183.0,6.0,1.0,140.0,24,cinquegarzoni.com,,00QC000001ehN3WMAU,,3217.2964301211628,False
1156,,,33.0,3.0,1.0,800.0,28,circaartsgallery.com,,00QC000001eh832MAA,,3217.2964301211628,False
1167,,,0.0,3.0,1.0,90.0,18,clarascreminigallery.com,,,001C000001WBXD4IAP,0.44946673879838367,False
1168,,,4.0,1.0,2.0,4320.0,22,claremontmuseum.org,,00QC000001k6fFpMAI,,3217.2964301211628,False
1173,9796.0,2477789.0,3915.0,646.0,5.0,176880.0,26,classicconsignmentonline.com,,00QC000001k6fM0MAI,,5264.8659770178865,False
1176,,,58.0,25.0,2.0,1600.0,8,claudiagroeflin.com,,00QC000001eiNFjMAM,,3217.2964301211628,False
1183,493.0,69497.0,384.0,40.0,7.0,10690.0,25,clivebottingfineart.com,,,,3217.2964301211628,False
1185,1083.0,12329.0,376.0,32.0,1.0,1300.0,5,clubmidnight.de,,00QC000001k6hTIMAY,,3217.2964301211628,False
1189,,,0.0,0.0,3.0,170.0,24,cnap.pt,,00QC000001k6fFbMAI,,902.2921857127499,False
1196,4640.0,422374.0,1343.0,260.0,7.0,185820.0,21,cobraleif.dk,,00QC000001k6hTSMAY,,3217.2964301211628,False
1202,,,100.0,0.0,1.0,840.0,25,collectieharms-rolde.nl,,00QC000001eii41MAA,,3217.2964301211628,False
1203,2716.0,136617.0,1463.0,314.0,9.0,10390.0,25,collection.daimler.com,,00QC000001eh3neMAA,,3217.2964301211628,False
1205,9072.0,2438014.0,3362.0,574.0,2.0,167610.0,26,collectionpriveegallery.com,,,,3217.2964301211628,False
1208,,,41.0,0.0,4.0,4400.0,25,collectors-gallery.com,,00QC000001k6fmwMAA,,3217.2964301211628,False
1210,622.0,63223.0,501.0,9.0,5.0,3920.0,25,collezionebongianiartmuseum.it,,,,350.7725713181931,False
1213,45694.0,9000429.0,23665.0,3276.0,12.0,558200.0,12,collinskent.com.au,,,,3217.2964301211628,False
1214,6132.0,709493.0,2079.0,515.0,12.0,77500.0,25,collisart.com,,,001C000001Y53w4IAB,3217.2964301211628,False
1216,,,46.0,1.0,2.0,2750.0,17,colonialfolkart.gallery,,00QC000001k6hTiMAI,,3217.2964301211628,False
1219,,,33.0,2.0,1.0,550.0,25,compagniadeldisegno.com,,,,3217.2964301211628,False
1221,1353.0,30319.0,582.0,23.0,9.0,1300.0,16,conceptual.it,,,,3217.2964301211628,False
1222,,,51.0,18.0,1.0,260.0,25,concha-denazelle.com,,00QC000001k6hTpMAI,,3217.2964301211628,False
1227,,,191.0,12.0,5.0,12240.0,19,connercontemporary.com,,,,3217.2964301211628,False
1229,,,10.0,3.0,2.0,140.0,11,connoisseurcontemporary.com,,00QC000001k6hTvMAI,,3217.2964301211628,False
1236,,,246.0,20.0,4.0,3780.0,23,contemporaryartforum.ca,,,,3217.2964301211628,False
1237,1447.0,236893.0,2185.0,1225.0,3.0,29370.0,12,contemporarywing.com,,00QC000001dvmFsMAI,,4540.023798510385,False
1238,,,3.0,0.0,1.0,1000.0,25,contemporaryworks.net,,00QC000001k6fn6MAA,,3217.2964301211628,False
1245,61717.0,10235108.0,30902.0,4427.0,12.0,675080.0,18,convulsionarte.com,,00QC000001eizKgMAI,,3217.2964301211628,False
1247,,,661.0,41.0,20.0,11950.0,25,coolhousecollection.com,,,001C000001Y54elIAB,3217.2964301211628,False
1250,,,10.0,10.0,6.0,1950.0,25,copin-design.com,,00QC000001ejeQ7MAI,,3217.2964301211628,False
1257,6547.0,209970.0,446.0,119.0,3.0,11060.0,10,corfieldmorris.com,,00QC000001ehaP2MAI,001C000001Y54ucIAB,3217.2964301211628,False
1258,2343.0,93710.0,3486.0,417.0,3.0,12100.0,7,corkeartgallery.co.uk,,,,3217.2964301211628,False
1261,364.0,37377.0,416.0,37.0,2.0,9000.0,21,corporateart.com.au,,00QC000001jLpZzMAK,,3217.2964301211628,False
1264,274.0,5833.0,533.0,4.0,5.0,260.0,25,cortade-art.com,,00QC000001ejb8HMAQ,,3217.2964301211628,False
1266,,,4.0,0.0,1.0,3220.0,15,cortexathletico.com,,,,3217.2964301211628,False
1271,326.0,6354.0,21.0,0.0,2.0,2740.0,25,cottonbeltart.com,,00QC000001eiEIzMAM,,3217.2964301211628,False
1274,,,14.0,2.0,1.0,2280.0,25,courantdart.fr,,00QC000001k6hULMAY,,3217.2964301211628,False
1275,,,25.0,0.0,3.0,3050.0,25,couturiergallery.com,,,,3217.2964301211628,False
1276,,,38.0,18.0,2.0,720.0,25,covegallery.com,,00QC000001ei9h4MAA,,3217.2964301211628,False
1277,,,24.0,4.0,1.0,1990.0,8,cowboyfineartphotographs.com,,00QC000001k6ghyMAA,,3217.2964301211628,False
1283,,,69.0,12.0,1.0,5510.0,25,crartgallery.ca,,00QC000001ejeOfMAI,,4283.496347507401,False
1287,,,12.0,3.0,3.0,210.0,25,creongallery.com,,00QC000001ehY4VMAU,,3217.2964301211628,False
1290,,,14.0,0.0,2.0,3600.0,4,crissy.com,,,001C000001Y541VIAR,4469.399321431773,False
1318,3451.0,378925.0,898.0,214.0,1.0,14800.0,25,d40.no,,00QC000001ehR0lMAE,,3217.2964301211628,False
1319,,,16.0,1.0,1.0,1260.0,25,daatselaar.com,,00QC000001avGUUMA2,,3217.2964301211628,False
1326,253.0,18221.0,144.0,85.0,1.0,14800.0,18,damihi.com,,00QC000001ejILDMA2,,3217.2964301211628,False
1327,372.0,28281.0,51.0,3.0,1.0,1900.0,10,danajohn.com,,,001C000001Y54erIAB,3217.2964301211628,False
1328,,,5.0,0.0,1.0,1180.0,25,danegallery.com,,00QC000001ejTEXMA2,,3351.8989589652037,False
1329,501.0,13416.0,234.0,10.0,5.0,4810.0,25,danese.com,,,,3217.2964301211628,False
1333,,,16.0,2.0,1.0,170.0,25,dangerfork.com,,00QC000001k6fnNMAQ,,3217.2964301211628,False
1336,24009.0,2887229.0,10995.0,742.0,11.0,207110.0,25,danielblau.de,,,,157.3792183773302,False
1337,24009.0,2887229.0,10995.0,742.0,12.0,207660.0,25,danielblauphotography.com,,00QC000001k6hVHMAY,,3217.2964301211628,False
1340,4875.0,436856.0,1065.0,228.0,4.0,19770.0,24,danonartframes.com,,00QC000001ehWpwMAE,,3965.3472077992205,False
1341,,,78.0,4.0,4.0,460.0,25,danykellergalerie.de,,00QC000001ejb3AMAQ,,3217.2964301211628,False
1343,3116.0,1898378.0,2833.0,419.0,2.0,366000.0,6,danzigerprojects.com,,00QC000001k6fnPMAQ,,3481.8000631063837,False
1344,43602.0,5414090.0,19563.0,1523.0,19.0,439590.0,19,daros.ch,,,,3044.1398698618736,False
1345,,,15.0,2.0,1.0,2150.0,25,darrellbellgallery.com,,00QC000001ehWdwMAE,,3217.2964301211628,False
1346,12370.0,2765142.0,7755.0,1080.0,5.0,187520.0,19,darrenbakergallery.com,,00QC000001ehQh3MAE,,13.150548218895691,False
1348,16451.0,2456848.0,9431.0,611.0,5.0,172340.0,8,dasmaximum.com,,00QC000001eh84FMAQ,,3217.2964301211628,False
1349,399.0,13149.0,512.0,213.0,1.0,2150.0,25,davenportandshapiro.com,,00QC000001k6hVQMAY,,3217.2964301211628,False
1350,274.0,5833.0,303.0,1.0,3.0,380.0,24,david-pluskwa.com,,,,181.89322419940095,False
1359,338.0,10210.0,94.0,19.0,3.0,139650.0,21,davidgalleryfineart.com,,00QC000001k6f69MAA,,5159.272593051965,False
1368,290.0,9517.0,494.0,137.0,4.0,4720.0,25,davidrichardcontemporary.com,,00QC000001k6fnUMAQ,,3217.2964301211628,False
1373,9861.0,966138.0,4732.0,658.0,15.0,94380.0,23,davidsoncollegeartgalleries.org,,00QC000001k6fqnMAA,,3217.2964301211628,False
1382,3077.0,266962.0,2648.0,306.0,1.0,23910.0,25,dayfaber.com,,00QC000001avGS2MAM,,13.880591967279939,False
1386,,,0.0,0.0,1.0,600.0,16,de-expeditie.com,,00QC000001Xia8PMAR,,3217.2964301211628,False
1387,1294.0,61196.0,1703.0,36.0,6.0,5000.0,24,de-vuyst.com,,00QC000001eiAhdMAE,,3217.2964301211628,False
1390,272.0,17086.0,130.0,15.0,4.0,4550.0,25,deardavemagazine.com,,00QC000001gu7XkMAI,,3483.379126855143,False
1397,331.0,9811.0,127.0,0.0,2.0,320.0,14,dechiricogalleriadarte.it,,,,3217.2964301211628,False
1412,,,8.0,20.0,3.0,110.0,25,delmano.com,,00QC000001eh3qiMAA,,5164.282841549073,False
1413,6489.0,472213.0,1932.0,478.0,6.0,37290.0,25,deloneynewkirk.com,,00QC000001k6hYqMAI,,3217.2964301211628,False
1443,,,24.0,11.0,1.0,500.0,18,devonportgallery.com,,00QC000001k6hZ6MAI,,3217.2964301211628,False
1446,,,68.0,1.0,1.0,2160.0,25,dezaal.nl,,00QC000001ehDQgMAM,,3217.2964301211628,False
1447,490.0,36212.0,40.0,0.0,1.0,11160.0,9,dfaprintandframe.com,,00QC000001k6hZ8MAI,,3217.2964301211628,False
1453,,,2.0,4.0,1.0,140.0,25,dianapaul.com,,00QC000001k6hZCMAY,,4394.3590494630325,False
1454,,,2.0,4.0,1.0,140.0,25,dianapaulgalleries.com,,00QC000001ehb77MAA,,3217.2964301211628,False
1463,,,14.0,2.0,1.0,1300.0,25,diederiksfineart.com,,00QC000001eiaDIMAY,,3217.2964301211628,False
1479,,,29.0,0.0,3.0,5370.0,25,diverseworks.org,,00QC000001dv4LWMAY,001C000001XDTB9IAP,3217.2964301211628,False
1484,,,195.0,3.0,2.0,1200.0,25,dmlgallery.be,,00QC000001eiERtMAM,,3217.2964301211628,False
1491,371.0,11928.0,398.0,52.0,7.0,3630.0,25,doloresdesierra.com,,00QC000001bbzIGMAY,,3217.2964301211628,False
1493,,,102.0,1.0,1.0,110.0,24,domainartgallery.com,,00QC000001ehQtLMAU,,1282.6728042517639,False
1499,,,2.0,0.0,1.0,170.0,5,domnaschokina.ru,,00QC000001k6fNKMAY,,3217.2964301211628,False
1506,,,1.0,0.0,1.0,110.0,25,dorothysgallery.com,,00QC000001Y8QiVMAV,,0.7824396034677265,False
1508,9459.0,2492400.0,3447.0,582.0,5.0,246880.0,7,doubletakeart.com,,00QC000001ejHHDMA2,,3217.2964301211628,False
1516,1020.0,40431.0,222.0,39.0,5.0,2510.0,25,drawingroom.org.uk,,,,3217.2964301211628,False
1526,23444.0,5272307.0,10086.0,2008.0,8.0,348850.0,11,dublinkahnart.com,,00QC000001ejHGyMAM,,3217.2964301211628,False
1528,11872.0,494641.0,3004.0,321.0,10.0,45340.0,25,duetart.com,,00QC000001k6ha8MAA,,133.72275995134564,False
1534,4628.0,1583505.0,306.0,85.0,10.0,138320.0,25,durand-ruel.fr,,00QC000001k6haEMAQ,,3217.2964301211628,False
1537,,,35.0,2.0,1.0,1390.0,23,dutilleul-art.com,,00QC000001k6haFMAQ,,3217.2964301211628,False
1541,666.0,29693.0,1873.0,115.0,5.0,2700.0,24,dvoraksec.com,,,,3217.2964301211628,False
1558,,,0.0,0.0,1.0,90.0,15,edavidgallery.com,,00QC000001ehHn5MAE,,3217.2964301211628,False
1566,29160.0,3167024.0,14119.0,1370.0,6.0,320220.0,16,edge-gallery.com,,,,3217.2964301211628,False
1568,,,0.0,0.0,1.0,590.0,4,edgeofglass.com,,00QC000001k6gkQMAQ,,4480.4378055309435,False
1569,23525.0,3195617.0,5644.0,887.0,14.0,160420.0,15,edicionespoligrafa.com,,00QC000001dvmV7MAI,,3217.2964301211628,False
1572,,,12.0,0.0,1.0,480.0,25,editionsbucciali.com,,,,3217.2964301211628,False
1573,2245.0,255726.0,1335.0,276.0,5.0,253740.0,25,editorialrm.com,,00QC000001avGSCMA2,,3217.2964301211628,False
1585,3698.0,88445.0,207.0,19.0,2.0,54970.0,25,eegallery.com,,00QC000001dvnFzMAI,,3217.2964301211628,False
1589,,,1.0,1.0,1.0,210.0,25,egopark.org,,00QC000001k6f0gMAA,,3217.2964301211628,False
1592,,,46.0,1.0,2.0,2750.0,24,eileenwestgallery.net,,00QC000001k6gr4MAA,,4469.980088127906,False
1596,21053.0,3811524.0,9857.0,1050.0,7.0,290780.0,26,elainefineart.com,,00QC000001dvl5gMAA,,3217.2964301211628,False
1606,692.0,29237.0,77.0,3.0,2.0,2990.0,25,elikleinfineart.com,,,,3217.2964301211628,False
1615,,,0.0,2.0,1.0,90.0,9,ellengallery.concordia.ca,,00QC000001k6eybMAA,,3266.875535500308,False
1620,1613.0,64507.0,1123.0,117.0,2.0,8700.0,25,elnopalpress.com,,,001C000001XDTEWIA5,3217.2964301211628,False
1621,397.0,17114.0,91.0,1.0,5.0,2160.0,20,els.hanappe.com,,00QC000001k6heJMAQ,,783.0057211767844,False
1626,6499.0,45011.0,13.0,5.0,1.0,880.0,25,emeryarts.org,,00QC000001dvmTsMAI,,3217.2964301211628,False
1627,,,7.0,5.0,1.0,550.0,24,emmabutler.com,,00QC000001ehbQzMAI,,5002.498214707477,False
1639,462.0,15103.0,267.0,0.0,2.0,1430.0,23,en.validfoto.com,,,,3217.2964301211628,False
1641,279.0,15785.0,313.0,64.0,2.0,1090.0,22,engel-art.co.il,,00QC000001ejQBPMA2,,3217.2964301211628,False
1643,3011.0,411858.0,7619.0,1156.0,1.0,165090.0,25,enidhuttgallery.com,,00QC000001eiv7DMAQ,,3217.2964301211628,False
1646,,,31.0,1.0,2.0,32850.0,25,enormousart.co.uk,,00QC000001k6hegMAA,,148.858129832339,False
1650,3011.0,411858.0,7645.0,1223.0,3.0,167320.0,25,epochartgallery.co.uk,,,,3217.2964301211628,False
1656,263.0,5477.0,339.0,71.0,3.0,2550.0,25,ericlinardeditions.com,,,001C000001WBX61IAH,3217.2964301211628,False
1658,291.0,7513.0,724.0,1.0,2.0,820.0,25,ericseydoux.com,,00QC000001eiYVPMA2,,181.89322419940095,False
1662,,,10.0,0.0,1.0,690.0,25,ersi.gr,,00QC000001ejFkXMAU,,3217.2964301211628,False
1666,915.0,32939.0,367.0,45.0,9.0,1510.0,23,espace-jourdain.com,,00QC000001eituDMAQ,,3217.2964301211628,False
1668,,,11.0,0.0,1.0,1320.0,10,espace-verney-carron.com,,,,3217.2964301211628,False
1671,,,390.0,79.0,3.0,10480.0,25,espacejb.com,,00QC000001eiMogMAE,,3217.2964301211628,False
1673,4035.0,235463.0,2029.0,213.0,6.0,15870.0,25,espaciodearteotr.com,,00QC000001ej8ocMAA,,654.799903184135,False
1682,7226.0,969649.0,2803.0,404.0,10.0,77210.0,25,estateauctionservice.com,,00QC000001eiAKjMAM,,5151.041174332462,False
1686,1113.0,49382.0,366.0,9.0,2.0,1730.0,21,estiarte.com,,00QC000001k6hfKMAQ,,3217.2964301211628,False
1690,,,32.0,2.0,2.0,1260.0,25,etchinghouse.com.au,,00QC000001dvlpEMAQ,,3217.2964301211628,False
1694,5277.0,117542.0,1189.0,52.0,4.0,7920.0,24,eu.lumas.com,,00QC000001k6hfMMAQ,,3217.2964301211628,False
1707,1745.0,30819.0,581.0,52.0,13.0,6620.0,25,exhibitiona.com,,00QC000001eiwWsMAI,,3217.2964301211628,False
1709,,,0.0,4.0,1.0,1900.0,21,exquisiteartgallery.com,,00QC000001eizPkMAI,,3414.0462091240897,False
1710,888.0,18592.0,308.0,1.0,2.0,1480.0,20,extraspazio.it,,00QC000001k6hfgMAA,,3217.2964301211628,False
1711,1253.0,90403.0,60.0,22.0,4.0,12670.0,25,eyeballkicks.com,,,,3217.2964301211628,False
1714,280.0,3710.0,36.0,21.0,5.0,8390.0,25,eyewashart.com,,00QC000001bba1gMAA,,3217.2964301211628,False
1717,265.0,8290.0,701.0,39.0,8.0,7260.0,25,f5komma6.de,,,,189.8594780961297,False
1720,,,48.0,1.0,4.0,1040.0,25,factoriacompostela.org,,00QC000001k6hfpMAA,,3217.2964301211628,False
1725,,,17.0,3.0,1.0,1870.0,25,famousaccountants.wordpress.com,,00QC000001eiA1DMAU,,3479.9608636229386,False
1732,,,18.0,1.0,1.0,720.0,22,faultlineartspace.com,,00QC000001k6f7JMAQ,,3217.2964301211628,False
1735,25016.0,5318161.0,10695.0,2128.0,15.0,331520.0,17,fcrgallery.com,,00QC000001eivelMAA,,3217.2964301211628,False
1736,5806.0,316400.0,1478.0,233.0,7.0,30270.0,25,fd11l.com,,00QC000001eiEX3MAM,,147.9407405140922,False
1746,12855.0,773651.0,4778.0,349.0,15.0,57320.0,25,felipegrimberg.com,,00QC000001k6hg6MAA,,3217.2964301211628,False
1747,15984.0,3120020.0,5212.0,969.0,9.0,179490.0,24,felix-jud.de,,,001C000001X4juxIAB,159.2086319087859,False
1752,3405.0,148578.0,1406.0,249.0,2.0,14800.0,10,ficherrohr.ch,,00QC000001eiuAfMAI,,3217.2964301211628,False
1755,,,202.0,35.0,2.0,400.0,25,fiebach-minninger.de,,00QC000001k6hgGMAQ,,3217.2964301211628,False
1756,,,7.0,3.0,2.0,220.0,24,fieldgallery.com,,00QC000001ejSWZMA2,,3217.2964301211628,False
1765,,,5.0,22.0,3.0,1800.0,23,finchandada.com,,,001C000001XDTF4IAP,3217.2964301211628,False
1767,6894.0,384702.0,2842.0,552.0,14.0,29650.0,25,findlaygalleries.com,,00QC000001k6hgLMAQ,,3217.2964301211628,False
1768,620.0,35501.0,253.0,115.0,2.0,1040.0,22,fineart.no,,,,3217.2964301211628,False
1775,399.0,13149.0,512.0,213.0,1.0,1000.0,16,finestragallery.co.uk,,,,3217.2964301211628,False
1780,,,14.0,2.0,1.0,590.0,14,fishpiece.com,,00QC000001k6hgcMAA,,3217.2964301211628,False
1786,674.0,30272.0,304.0,47.0,3.0,2300.0,11,flamingo.se,,00QC000001ehR0kMAE,,563.1889366758455,False
1787,2738.0,472954.0,1024.0,78.0,7.0,35430.0,19,flandersart.com,,00QC000001eibNUMAY,,4034.535609738352,False
1788,,,52.0,1.0,3.0,700.0,24,flatbedpress.com,,00QC000001ehN01MAE,,3217.2964301211628,False
1797,1127.0,54650.0,1088.0,65.0,5.0,9300.0,25,flowersgalleries.com,,,,3217.2964301211628,False
1800,777.0,17485.0,265.0,28.0,2.0,1070.0,16,fluorescentsmogg.com,,00QC000001ejeLmMAI,,503.137101311038,False
1806,1666.0,51799.0,485.0,43.0,11.0,6120.0,25,folkestoneartworks.co.uk,,00QC000001k6hgtMAA,,3217.2964301211628,False
1809,1648.0,270142.0,91.0,19.0,1.0,202600.0,4,fondationcustodia.fr,,00QC000001dvn4UMAQ,,3217.2964301211628,False
1812,3996.0,192443.0,2417.0,218.0,20.0,20200.0,25,fondazionemarconi.org,,00QC000001XiZTfMAN,,3217.2964301211628,False
1817,1125.0,67332.0,445.0,55.0,6.0,9180.0,24,fontaine.org,,00QC000001k6hgwMAA,,221.47225316869475,False
1822,,,61.0,1.0,2.0,3600.0,15,formesetutopie.com,,00QC000001k6fBUMAY,,3217.2964301211628,False
1823,2600.0,310627.0,775.0,75.0,9.0,18990.0,23,fornaresio.com,,00QC000001k6hh4MAA,,3217.2964301211628,False
1835,5277.0,117542.0,1208.0,53.0,5.0,10800.0,25,fr.lumas.com,,00QC000001k6hkIMAQ,,0.3863357342661537,False
1842,537.0,41168.0,44.0,7.0,1.0,15580.0,12,francineseders.com,,00QC000001ehHr2MAE,,3217.2964301211628,False
1846,,,1.0,0.0,1.0,170.0,25,francosenesifineart.com,,00QC000001k6hkVMAQ,,351.10128742112005,False
1849,,,10.0,0.0,2.0,57810.0,10,franklinbowlesgallery.com,,00QC000001eg3pjMAA,,3217.2964301211628,False
1852,770.0,33915.0,475.0,7.0,4.0,8310.0,9,franklloyd.com,,00QC000001XiZwNMAV,,5154.982195826318,False
1861,,,0.0,1.0,1.0,1600.0,25,freedgallery.com,,00QC000001ei8j4MAA,,3217.2964301211628,False
1879,1198.0,88388.0,137.0,10.0,4.0,5890.0,25,frostandreed.com,,00QC000001dvnahMAA,,3217.2964301211628,False
1882,,,16.0,2.0,6.0,870.0,25,fryartgallery.org,,00QC000001k6hkhMAA,,3217.2964301211628,False
1884,,,288.0,139.0,7.0,4880.0,23,fuchs-interiors.de,,,001C000001Y54ifIAB,159.4512650327073,False
1889,369.0,14418.0,109.0,3.0,2.0,2480.0,25,fvu.co.uk,,,,5212.616901227001,False
1902,21309.0,2855109.0,12272.0,1508.0,17.0,203790.0,24,galere.net,,,001C000001Y54ijIAB,3217.2964301211628,False
1913,3473.0,1799539.0,2852.0,434.0,2.0,154100.0,12,galeriadartpatriciamunoz.com,,00QC000001eiEXdMAM,,3217.2964301211628,False
1934,8952.0,605067.0,1969.0,124.0,5.0,48050.0,25,galerialaaurora.com,,00QC000001bcbqaMAA,,3217.2964301211628,False
1939,3861.0,230308.0,940.0,97.0,6.0,22430.0,25,galerialuisserpaprojectos.blogspot.pt,,00QC000001ehDJQMA2,,3217.2964301211628,False
1948,992.0,28096.0,396.0,32.0,3.0,2540.0,25,galeriamontenegro.com,,00QC000001dv6GKMAY,001C000001WBXLyIAP,3217.2964301211628,False
1950,292.0,4288.0,17.0,0.0,2.0,29260.0,25,galeriamu.com,,00QC000001ejbsIMAQ,,5288.548453731103,False
1951,17739.0,2500960.0,13355.0,1142.0,4.0,174400.0,14,galeriamultiple.com,,00QC000001ehV8cMAE,,3217.2964301211628,False
1961,530.0,20883.0,92.0,0.0,1.0,1270.0,14,galeriartesonado.es,,00QC000001ehNqWMAU,,3217.2964301211628,False
1963,,,16.0,0.0,1.0,850.0,25,galeriasaroleon.com,,00QC000001ehWIeMAM,,1716.2684086871943,False
1970,2848.0,447048.0,1075.0,79.0,3.0,43250.0,25,galerie-bamberger.com,,00QC000001ehDfqMAE,,3217.2964301211628,False
1975,,,1.0,1.0,1.0,320.0,7,galerie-canavese.com,,,001C000001Y54ioIAB,3217.2964301211628,False
1976,,,6.0,0.0,2.0,140.0,25,galerie-conrad.de,,,,3217.2964301211628,False
1983,15917.0,2451709.0,9168.0,808.0,4.0,168990.0,25,galerie-gottschick.de,,00QC000001dvn4eMAA,,157.3792183773302,False
1986,,,71.0,3.0,2.0,1000.0,25,galerie-herrmann.de,,,,3217.2964301211628,False
1989,686.0,81175.0,463.0,71.0,2.0,5880.0,25,galerie-jaeschke.de,,00QC000001dvhEuMAI,001C000001X4jv2IAB,123.31125773809268,False
1990,2048.0,106453.0,1070.0,106.0,11.0,8040.0,24,galerie-joellenbeck.de,,00QC000001ei8VHMAY,,235.41303474134205,False
2002,,,0.0,2.0,4.0,390.0,19,galerie-martine-gossieaux.com,,00QC000001k6hqzMAA,,3217.2964301211628,False
