,call,call_connect,email,marketing_email,site_visit,is_won,region_Africa,region_Australia,region_Australia/New Zealand,region_Belgium,region_Benelux,region_Canada,region_Central America,region_Central Europe,region_China,region_Eastern Europe,region_Florida,region_France,region_Germany,region_Iberian Peninsula,region_India,region_Italy,region_Japan,region_Mexico,region_Middle East,region_Northern Europe,region_Russia,region_SE Asia,region_Scandinavia,region_South America,region_South Korea,"region_Southern Europe (Portugal, Spain, Italy, etc)",region_The Netherlands,region_US (California),region_US (Florida),region_US (Midwest),region_US (New England),region_US (New York),region_US (Northwest),region_US (South),region_US (Southwest),region_US (Tri-State & Mid-Atlantic),region_US (West Coast & Southwest),region_United Kingdom,region_Western Europe (France and Germany),tier_1,tier_2,tier_3,tier_4,tier_5,has_inbound,has_outbound
001C000000rVe2xIAC006C00000116G3dIAE,0.0,0.0,0.0,0.0,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rVe2xIAC006C0000012NlwYIAS,0.0,0.0,5.0,10.0,31.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rVe2xIAC006C0000015dh1FIAQ,0.0,2.0,1.0,15.0,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rVeDZIA0006C0000016XXrHIAW,0.0,1.0,8.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
001C000000rVxOGIA0006C0000014nBHdIAM,1.0,0.0,1.0,9.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rW370IAC006C0000014o8GHIAY,0.0,0.0,1.0,29.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rW3BTIA0006C00000176CKWIA2,5.0,1.0,2.0,16.0,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rzioVIAQ006C00000179OOxIAM,0.0,4.0,3.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rznaHIAQ006C0000013By4PIAS,1.0,0.0,6.0,26.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000rznaHIAQ006C0000013rejrIAA,0.0,0.0,10.0,25.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000rzwtHIAQ006C0000015feLVIAY,0.0,1.0,2.0,52.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000rzwtIIAQ006C0000015dawCIAQ,2.0,2.0,0.0,22.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s0Be2IAE006C0000015FjP5IAK,4.0,1.0,1.0,40.0,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s0Be2IAE006C00000177fwSIAQ,3.0,2.0,2.0,24.0,16.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s0BowIAE006C0000014o8bSIAQ,1.0,0.0,1.0,19.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s0jknIAA006C000000stfEdIAI,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
001C000000s0jknIAA006C0000012NL6WIAW,0.0,0.0,0.0,33.0,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
001C000000s0l1sIAA006C000000z5sljIAA,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000s0tpdIAA006C00000122MW8IAM,1.0,0.0,5.0,0.0,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C000000s0tpdIAA006C0000015l5VLIAY,0.0,0.0,1.0,17.0,22.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
001C000000s1HdZIAU006C0000011hOJvIAM,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C000000s1HdZIAU006C0000012lddiIAA,3.0,0.0,8.0,21.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C000000s1HdZIAU006C0000015g7LaIAI,1.0,4.0,2.0,63.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C000000s1HgdIAE006C0000012lddpIAA,0.0,0.0,4.0,4.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000s1HktIAE006C0000015fObzIAE,0.0,2.0,3.0,22.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1HpoIAE006C0000011EGheIAG,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
001C000000s1HpoIAE006C00000139YYuIAM,0.0,0.0,10.0,22.0,5.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C000000s1HpoIAE006C0000015HGRVIA4,3.0,1.0,1.0,28.0,16.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C000000s1HtbIAE006C0000015hKdqIAE,1.0,3.0,1.0,23.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1HtbIAE006C00000177WNLIA2,0.0,3.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1HttIAE006C0000013C2UuIAK,0.0,0.0,0.0,16.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1HttIAE006C0000016Wim4IAC,2.0,2.0,1.0,18.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1HyFIAU006C0000015fbwSIAQ,1.0,5.0,1.0,2.0,40.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000s1I2XIAU006C00000123YvwIAE,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000000s1I2XIAU006C0000012NlxGIAS,1.0,0.0,5.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000s1I2XIAU006C0000013BbqkIAC,2.0,0.0,5.0,10.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000s1I2XIAU006C0000015hClOIAU,0.0,2.0,2.0,30.0,33.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000s1I4JIAU006C0000014mxVRIAY,0.0,0.0,18.0,4.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
001C000000s1I4fIAE006C0000012NIZnIAO,0.0,0.0,2.0,6.0,0.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1I4fIAE006C0000015IaFNIA0,4.0,3.0,1.0,21.0,33.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1I4fIAE006C0000015epgzIAA,5.0,5.0,2.0,33.0,40.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000000s1I4fIAE006C00000176PHAIA2,0.0,1.0,3.0,17.0,45.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000s1IGoIAM006C0000010vRAuIAM,0.0,0.0,0.0,0.0,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
001C000000s1IGoIAM006C0000013YE6qIAG,0.0,0.0,5.0,84.0,38.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
001C000000s1IGoIAM006C0000014MyBpIAK,0.0,0.0,7.0,219.0,60.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
001C000000s1IGoIAM006C000001793uXIAQ,0.0,1.0,9.0,244.0,10.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
001C000000s1KECIA2006C0000013rCvhIAE,0.0,0.0,0.0,9.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000slUHPIA2006C00000125T7RIAU,0.0,0.0,2.0,0.0,18.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
001C000000slUHPIA2006C0000014MqTQIA0,0.0,0.0,1.0,21.0,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
001C000000slVbgIAE006C0000010w74PIAQ,0.0,0.0,1.0,0.0,12.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
001C000000slVbgIAE006C0000015hCsoIAE,1.0,1.0,1.0,28.0,17.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
001C000000slvW8IAI006C0000014NaVMIA0,0.0,0.0,1.0,5.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000slveCIAQ006C0000015GjYdIAK,4.0,1.0,0.0,4.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000smQZlIAM006C0000014oAV8IAM,2.0,0.0,1.0,13.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000smeciIAA006C00000177Mw3IAE,0.0,6.0,1.0,3.0,37.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000smemkIAA006C0000012MfDvIAK,0.0,0.0,2.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000smmtFIAQ006C000000xn4aTIAQ,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
001C000000smmtFIAQ006C0000013rCxJIAU,0.0,0.0,0.0,9.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
001C000000thEJlIAM006C000000uS47uIAC,0.0,0.0,2.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
001C000000uhqNsIAI006C0000013yAwzIAE,1.0,0.0,1.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000v5IbTIAU006C0000013AVrTIAW,1.0,0.0,2.0,6.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000vVoswIAC006C000000xpvsGIAQ,0.0,0.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000vYnibIAC006C0000014l73NIAQ,2.0,0.0,1.0,42.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
001C000000vqqK4IAI006C0000015dhZIIAY,9.0,4.0,12.0,31.0,18.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000vqqvKIAQ006C0000015EhumIAC,6.0,0.0,3.0,22.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000vrKwBIAU006C0000014l2dnIAA,0.0,0.0,0.0,7.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
001C000000vrcxEIAQ006C000000uRoB8IAK,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
001C000000vrcxEIAQ006C0000015fml5IAA,0.0,1.0,2.0,23.0,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
001C000000vt1sYIAQ006C0000011m9foIAA,1.0,0.0,1.0,16.0,0.0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000vt2nKIAQ006C000000uRgvxIAC,0.0,0.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000wOKDfIAO006C0000015FbCvIAK,0.0,0.0,2.0,23.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000wPX7xIAG006C0000014Q0d9IAC,2.0,0.0,0.0,15.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000wPX7xIAG006C0000015fNseIAE,2.0,1.0,2.0,17.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000wQP1VIAW006C0000010T8BsIAK,0.0,0.0,1.0,0.0,17.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
001C000000wYxBWIA0006C0000014lA4qIAE,2.0,0.0,1.0,19.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000wYxdSIAS006C0000011CwGZIA0,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000000wYxdSIAS006C0000016Wz9zIAC,0.0,5.0,3.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000000xCkV9IAK006C0000014l9m7IAA,2.0,0.0,4.0,15.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000000xbcW6IAI006C0000010va5FIAQ,0.0,0.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
001C000000zDFo3IAG006C0000010RraeIAC,0.0,0.0,2.0,0.0,1.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
001C000000zRFCdIAO006C0000016aIJiIAM,1.0,1.0,2.0,7.0,2.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
001C000000zRdnxIAC006C0000012LaZmIAK,1.0,0.0,2.0,1.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C000000ztU64IAE006C0000014oC3LIAU,0.0,0.0,0.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
001C000000zu8QJIAY006C0000010TwxLIAS,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
001C00000105YCMIA2006C0000011hEzSIAU,0.0,0.0,1.0,0.0,33.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C00000105YCMIA2006C0000016ZRBBIA4,1.0,3.0,3.0,10.0,20.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C00000108QHVIA2006C0000015EpSNIA0,3.0,0.0,1.0,32.0,73.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C00000108QHVIA2006C00000176RLDIA2,0.0,2.0,5.0,24.0,57.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
001C00000108T3GIAU006C0000015giBwIAI,0.0,1.0,5.0,14.0,12.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C00000109obZIAQ006C0000012lcq3IAA,0.0,0.0,0.0,18.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C00000109obZIAQ006C0000013Wn81IAC,0.0,0.0,6.0,13.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
001C0000010SG0tIAG006C000000z61glIAA,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C0000010SG0tIAG006C0000011CgdAIAS,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C0000011LIHgIAO006C0000013ByPSIA0,1.0,0.0,8.0,33.0,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
001C0000011hQ61IAE006C000001393SyIAI,1.0,0.0,3.0,13.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C0000011i7NUIAY006C0000013sBxbIAE,2.0,0.0,1.0,20.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C0000011i7NUIAY006C0000015H7sAIAS,8.0,2.0,2.0,22.0,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C00000128DFrIAM006C0000015hJYYIA2,2.0,1.0,1.0,76.0,0.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
